Player Name,Role,Team Name,Match ID,Game ID,Hero,Scoring Metric,Value,Multiplier,Points,Description,Capped
Pupa,Hard Support,Ja w sprawie pumy,qBB79nAFp7mJrTLXe0LO,8425462431,Undying,Hero Healing,9677,0.01,96.77,Hero healing bonus (1 pt per 100 healing),false
Pupa,Hard Support,Ja w sprawie pumy,qBB79nAFp7mJrTLXe0LO,8425462431,Undying,Tower Damage,1002,,1.00,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Pupa,Hard Support,Ja w sprawie pumy,qBB79nAFp7mJrTLXe0LO,8425542396,Undying,Kills,4,1,4.00,Kill points for Hard Support role,false
Pupa,Hard Support,Ja w sprawie pumy,qBB79nAFp7mJrTLXe0LO,8425542396,Undying,Deaths,8,-1,-8.00,Death penalty for Hard Support role,false
Pupa,Hard Support,Ja w sprawie pumy,qBB79nAFp7mJrTLXe0LO,8425542396,Undying,Assists,20,3,60.00,Assist bonus for Hard Support role,false
Pupa,Hard Support,Ja w sprawie pumy,qBB79nAFp7mJrTLXe0LO,8425542396,Undying,Observer Wards,4,2,8.00,Observer ward placement bonus,false
Pupa,Hard Support,Ja w sprawie pumy,qBB79nAFp7mJrTLXe0LO,8425542396,Undying,Sentry Wards,13,1.8,23.40,Sentry ward placement bonus,false
Pupa,Hard Support,Ja w sprawie pumy,qBB79nAFp7mJrTLXe0LO,8425542396,Undying,Hero Healing,6871,0.01,68.71,Hero healing bonus (1 pt per 100 healing),false
Pupa,Hard Support,Ja w sprawie pumy,qBB79nAFp7mJrTLXe0LO,8425542396,Undying,Tower Damage,219,,0.22,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
BUblinek,Hard Support,Bubliny Team,WUmUm5A7K1M3hEBGW9Id,8431743470,Vengeful Spirit,Kills,4,1,4.00,Kill points for Hard Support role,false
BUblinek,Hard Support,Bubliny Team,WUmUm5A7K1M3hEBGW9Id,8431743470,Vengeful Spirit,Deaths,7,-1,-7.00,Death penalty for Hard Support role,false
BUblinek,Hard Support,Bubliny Team,WUmUm5A7K1M3hEBGW9Id,8431743470,Vengeful Spirit,Assists,28,3,60.00,Assist bonus for Hard Support role (capped),true
BUblinek,Hard Support,Bubliny Team,WUmUm5A7K1M3hEBGW9Id,8431743470,Vengeful Spirit,Hero Healing,12459,0.01,124.59,Hero healing bonus (1 pt per 100 healing),false
BUblinek,Hard Support,Bubliny Team,WUmUm5A7K1M3hEBGW9Id,8431743470,Vengeful Spirit,Tower Damage,737,,0.74,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425738638,Clockwerk,Kills,7,1,7.00,Kill points for Hard Support role,false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425738638,Clockwerk,Deaths,3,-1,-3.00,Death penalty for Hard Support role,false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425738638,Clockwerk,Assists,22,3,60.00,Assist bonus for Hard Support role (capped),true
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425738638,Clockwerk,Observer Wards,8,2,16.00,Observer ward placement bonus,false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425738638,Clockwerk,Sentry Wards,17,1.8,30.60,Sentry ward placement bonus,false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425738638,Clockwerk,Tower Damage,316,,0.32,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425795013,Shadow Shaman,Kills,2,1,2.00,Kill points for Hard Support role,false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425795013,Shadow Shaman,Deaths,6,-1,-6.00,Death penalty for Hard Support role,false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425795013,Shadow Shaman,Assists,11,3,33.00,Assist bonus for Hard Support role,false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425795013,Shadow Shaman,Observer Wards,6,2,12.00,Observer ward placement bonus,false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425795013,Shadow Shaman,Sentry Wards,8,1.8,14.40,Sentry ward placement bonus,false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425795013,Shadow Shaman,Tower Damage,832,,0.83,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
BUblinek,Hard Support,Bubliny Team,fxOJREbrQkftjXT3i4My,8425795013,Shadow Shaman,First Blood,1,,10.00,First blood bonus,false
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Abaddon,Kills,3,1,3.00,Kill points for Hard Support role,false
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Abaddon,Deaths,7,-1,-7.00,Death penalty for Hard Support role,false
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Abaddon,Assists,31,3,60.00,Assist bonus for Hard Support role (capped),true
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Abaddon,Observer Wards,18,2,36.00,Observer ward placement bonus,false
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Abaddon,Sentry Wards,38,1.8,68.40,Sentry ward placement bonus,false
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Abaddon,Hero Healing,9347,0.01,93.47,Hero healing bonus (1 pt per 100 healing),false
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Abaddon,Tower Damage,668,,0.67,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8423054658,Void Spirit,Kills,9,1,9.00,Kill points for Hard Support role,false
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8423054658,Void Spirit,Deaths,13,-1,-13.00,Death penalty for Hard Support role,false
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8423054658,Void Spirit,Assists,33,3,60.00,Assist bonus for Hard Support role (capped),true
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8423054658,Void Spirit,Hero Healing,125,0.01,1.25,Hero healing bonus (1 pt per 100 healing),false
5ty,Hard Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8423054658,Void Spirit,Tower Damage,843,,0.84,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425462431,Lion,Kills,5,1,5.00,Kill points for Hard Support role,false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425462431,Lion,Deaths,10,-1,-10.00,Death penalty for Hard Support role,false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425462431,Lion,Assists,12,3,36.00,Assist bonus for Hard Support role,false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425462431,Lion,Observer Wards,9,2,18.00,Observer ward placement bonus,false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425462431,Lion,Sentry Wards,16,1.8,28.80,Sentry ward placement bonus,false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Void Spirit,Kills,6,1,6.00,Kill points for Hard Support role,false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Void Spirit,Deaths,5,-1,-5.00,Death penalty for Hard Support role,false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Void Spirit,Assists,15,3,45.00,Assist bonus for Hard Support role,false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Void Spirit,Observer Wards,6,2,12.00,Observer ward placement bonus,false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Void Spirit,Sentry Wards,14,1.8,25.20,Sentry ward placement bonus,false
5ty,Hard Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Void Spirit,Tower Damage,180,,0.18,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Freenki,Hard Support,divine 640x480,Lv845NrM8afwFJdojNzo,8431472168,Dazzle,Deaths,12,-1,-12.00,Death penalty for Hard Support role,false
Freenki,Hard Support,divine 640x480,Lv845NrM8afwFJdojNzo,8431472168,Dazzle,Assists,18,3,54.00,Assist bonus for Hard Support role,false
Freenki,Hard Support,divine 640x480,Lv845NrM8afwFJdojNzo,8431472168,Dazzle,Hero Healing,21206,0.01,212.06,Hero healing bonus (1 pt per 100 healing),false
Freenki,Hard Support,divine 640x480,Lv845NrM8afwFJdojNzo,8431562935,Ogre Magi,Kills,3,1,3.00,Kill points for Hard Support role,false
Freenki,Hard Support,divine 640x480,Lv845NrM8afwFJdojNzo,8431562935,Ogre Magi,Deaths,13,-1,-13.00,Death penalty for Hard Support role,false
Freenki,Hard Support,divine 640x480,Lv845NrM8afwFJdojNzo,8431562935,Ogre Magi,Assists,42,3,60.00,Assist bonus for Hard Support role (capped),true
Freenki,Hard Support,divine 640x480,Lv845NrM8afwFJdojNzo,8431562935,Ogre Magi,Tower Damage,1455,,1.46,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425738638,Undying,Kills,1,1,1.00,Kill points for Hard Support role,false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425738638,Undying,Deaths,7,-1,-7.00,Death penalty for Hard Support role,false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425738638,Undying,Assists,6,3,18.00,Assist bonus for Hard Support role,false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425738638,Undying,Observer Wards,7,2,14.00,Observer ward placement bonus,false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425738638,Undying,Sentry Wards,1,1.8,1.80,Sentry ward placement bonus,false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425738638,Undying,Hero Healing,356,0.01,3.56,Hero healing bonus (1 pt per 100 healing),false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425795013,Tusk,Kills,2,1,2.00,Kill points for Hard Support role,false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425795013,Tusk,Deaths,4,-1,-4.00,Death penalty for Hard Support role,false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425795013,Tusk,Assists,16,3,48.00,Assist bonus for Hard Support role,false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425795013,Tusk,Observer Wards,7,2,14.00,Observer ward placement bonus,false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425795013,Tusk,Sentry Wards,2,1.8,3.60,Sentry ward placement bonus,false
Freenki,Hard Support,divine 640x480,fxOJREbrQkftjXT3i4My,8425795013,Tusk,Tower Damage,121,,0.12,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Undying,Kills,6,1,6.00,Kill points for Hard Support role,false
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Undying,Deaths,6,-1,-6.00,Death penalty for Hard Support role,false
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Undying,Assists,22,3,60.00,Assist bonus for Hard Support role (capped),true
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Undying,Observer Wards,10,2,20.00,Observer ward placement bonus,false
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Undying,Sentry Wards,3,1.8,5.40,Sentry ward placement bonus,false
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Undying,Hero Healing,2608,0.01,26.08,Hero healing bonus (1 pt per 100 healing),false
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Undying,Tower Damage,1283,,1.28,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425651280,Tusk,Kills,2,1,2.00,Kill points for Hard Support role,false
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425651280,Tusk,Deaths,7,-1,-7.00,Death penalty for Hard Support role,false
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425651280,Tusk,Assists,20,3,60.00,Assist bonus for Hard Support role,false
Freenki,Hard Support,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425651280,Tusk,Tower Damage,485,,0.48,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425761247,Jakiro,Kills,2,1,2.00,Kill points for Hard Support role,false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425761247,Jakiro,Deaths,14,-1,-14.00,Death penalty for Hard Support role,false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425761247,Jakiro,Assists,16,3,48.00,Assist bonus for Hard Support role,false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425761247,Jakiro,Observer Wards,15,2,30.00,Observer ward placement bonus,false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425761247,Jakiro,Sentry Wards,27,1.8,48.60,Sentry ward placement bonus,false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425761247,Jakiro,Tower Damage,627,,0.63,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Lich,Kills,4,1,4.00,Kill points for Hard Support role,false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Lich,Deaths,2,-1,-2.00,Death penalty for Hard Support role,false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Lich,Assists,11,3,33.00,Assist bonus for Hard Support role,false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Lich,Observer Wards,11,2,22.00,Observer ward placement bonus,false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Lich,Sentry Wards,21,1.8,37.80,Sentry ward placement bonus,false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Lich,Hero Healing,195,0.01,1.95,Hero healing bonus (1 pt per 100 healing),false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Lich,Tower Damage,291,,0.29,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Szwedka,Hard Support,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Lich,First Blood,1,,10.00,First blood bonus,false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431635715,Weaver,Kills,3,1.2,3.60,Kill points for Soft Support role,false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431635715,Weaver,Deaths,1,-1.2,-1.20,Death penalty for Soft Support role,false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431635715,Weaver,Assists,12,2.5,30.00,Assist bonus for Soft Support role,false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431635715,Weaver,Observer Wards,4,1.5,6.00,Observer ward placement bonus,false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431635715,Weaver,Sentry Wards,9,1.2,10.80,Sentry ward placement bonus,false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431635715,Weaver,Tower Damage,712,,0.71,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431689704,Hero131,Kills,1,1.2,1.20,Kill points for Soft Support role,false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431689704,Hero131,Deaths,8,-1.2,-9.60,Death penalty for Soft Support role,false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431689704,Hero131,Assists,24,2.5,50.00,Assist bonus for Soft Support role (capped),true
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431689704,Hero131,Observer Wards,9,1.5,13.50,Observer ward placement bonus,false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431689704,Hero131,Sentry Wards,18,1.2,21.60,Sentry ward placement bonus,false
AaDeHaDe,Soft Support,Jest Letko,035zBZ2Imgb9kIdncdiu,8431689704,Hero131,Tower Damage,129,,0.13,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431817540,Rubick,Kills,9,1.2,10.80,Kill points for Soft Support role,false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431817540,Rubick,Deaths,6,-1.2,-7.20,Death penalty for Soft Support role,false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431817540,Rubick,Assists,26,2.5,50.00,Assist bonus for Soft Support role (capped),true
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431817540,Rubick,Observer Wards,7,1.5,10.50,Observer ward placement bonus,false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431817540,Rubick,Sentry Wards,11,1.2,13.20,Sentry ward placement bonus,false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431817540,Rubick,Tower Damage,228,,0.23,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431886203,Witch Doctor,Kills,9,1.2,10.80,Kill points for Soft Support role,false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431886203,Witch Doctor,Deaths,9,-1.2,-10.80,Death penalty for Soft Support role,false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431886203,Witch Doctor,Assists,12,2.5,30.00,Assist bonus for Soft Support role,false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431886203,Witch Doctor,Observer Wards,7,1.5,10.50,Observer ward placement bonus,false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431886203,Witch Doctor,Sentry Wards,10,1.2,12.00,Sentry ward placement bonus,false
AaDeHaDe,Soft Support,Jest Letko,Iu1EMsFvKkOJMrwB8ejz,8431886203,Witch Doctor,Tower Damage,301,,0.30,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Undying,Kills,4,1,4.00,Kill points for Hard Support role,false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Undying,Deaths,14,-1,-14.00,Death penalty for Hard Support role,false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Undying,Assists,19,3,57.00,Assist bonus for Hard Support role,false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Undying,Observer Wards,12,2,24.00,Observer ward placement bonus,false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Undying,Sentry Wards,14,1.8,25.20,Sentry ward placement bonus,false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Undying,Hero Healing,385,0.01,3.85,Hero healing bonus (1 pt per 100 healing),false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Clockwerk,Kills,2,1,2.00,Kill points for Hard Support role,false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Clockwerk,Deaths,8,-1,-8.00,Death penalty for Hard Support role,false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Clockwerk,Assists,13,3,39.00,Assist bonus for Hard Support role,false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Clockwerk,Observer Wards,15,2,30.00,Observer ward placement bonus,false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Clockwerk,Sentry Wards,19,1.8,34.20,Sentry ward placement bonus,false
Quince,Hard Support,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Clockwerk,Tower Damage,137,,0.14,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424355820,Ancient Apparition,Kills,4,1,4.00,Kill points for Hard Support role,false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424355820,Ancient Apparition,Deaths,10,-1,-10.00,Death penalty for Hard Support role,false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424355820,Ancient Apparition,Assists,20,3,60.00,Assist bonus for Hard Support role,false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424355820,Ancient Apparition,Observer Wards,12,2,24.00,Observer ward placement bonus,false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424355820,Ancient Apparition,Sentry Wards,30,1.8,54.00,Sentry ward placement bonus,false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424355820,Ancient Apparition,Hero Healing,125,0.01,1.25,Hero healing bonus (1 pt per 100 healing),false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424434859,Silencer,Kills,2,1,2.00,Kill points for Hard Support role,false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424434859,Silencer,Deaths,6,-1,-6.00,Death penalty for Hard Support role,false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424434859,Silencer,Assists,9,3,27.00,Assist bonus for Hard Support role,false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424434859,Silencer,Observer Wards,15,2,30.00,Observer ward placement bonus,false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424434859,Silencer,Sentry Wards,27,1.8,48.60,Sentry ward placement bonus,false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424434859,Silencer,Hero Healing,525,0.01,5.25,Hero healing bonus (1 pt per 100 healing),false
qb4s,Hard Support,Klałn Fiesta,GjEqnxXjgov0xsBCJUi4,8424434859,Silencer,Tower Damage,128,,0.13,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Bacześ,Hard Support,Psychiatryk,0Q1zNJl50nhaAU2aN3cJ,8421512161,Ogre Magi,Kills,2,1,2.00,Kill points for Hard Support role,false
Bacześ,Hard Support,Psychiatryk,0Q1zNJl50nhaAU2aN3cJ,8421512161,Ogre Magi,Deaths,6,-1,-6.00,Death penalty for Hard Support role,false
Bacześ,Hard Support,Psychiatryk,0Q1zNJl50nhaAU2aN3cJ,8421512161,Ogre Magi,Assists,9,3,27.00,Assist bonus for Hard Support role,false
Bacześ,Hard Support,Psychiatryk,0Q1zNJl50nhaAU2aN3cJ,8421512161,Ogre Magi,Observer Wards,6,2,12.00,Observer ward placement bonus,false
Bacześ,Hard Support,Psychiatryk,0Q1zNJl50nhaAU2aN3cJ,8421512161,Ogre Magi,Sentry Wards,15,1.8,27.00,Sentry ward placement bonus,false
Bacześ,Hard Support,Psychiatryk,0Q1zNJl50nhaAU2aN3cJ,8421512161,Ogre Magi,Hero Healing,125,0.01,1.25,Hero healing bonus (1 pt per 100 healing),false
Bacześ,Hard Support,Psychiatryk,0Q1zNJl50nhaAU2aN3cJ,8421512161,Ogre Magi,Tower Damage,143,,0.14,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Bacześ,Hard Support,Psychiatryk,0Q1zNJl50nhaAU2aN3cJ,8421585719,Ogre Magi,Kills,1,1,1.00,Kill points for Hard Support role,false
Bacześ,Hard Support,Psychiatryk,0Q1zNJl50nhaAU2aN3cJ,8421585719,Ogre Magi,Deaths,8,-1,-8.00,Death penalty for Hard Support role,false
Bacześ,Hard Support,Psychiatryk,0Q1zNJl50nhaAU2aN3cJ,8421585719,Ogre Magi,Assists,20,3,60.00,Assist bonus for Hard Support role,false
